"eventId","day","participantId","cohortId","action","originProject","destinationProject","requestedAmount","unit","executedAmount","sharesBurned","sharesMinted","gross","net","feesCCLX","currency","provenance","status","rejectionReason","capitalNew","capitalRecycled","cannibalizedCapital"
"e450","144","u00135","rebalancer","migration","mangrove","solar","18.711605923150934","receipts","18.42532782909274","18.711605923150934","15.4424422159791","18.46225233376026","18.388477173434556","0.073775160325706","CCLX","unrestricted","executed","","0","18.42532782909274","18.42532782909274"
"e451","145","u00202","active_user","migration","forest","solar","9.304398531167607","receipts","10.369482206352986","9.304398531167607","8.690754456911236","10.39026273181662","10.34874324194028","0.041519489876339216","CCLX","unrestricted","executed","","0","10.369482206352986","10.369482206352986"
"e452","145","u00082","long_term","deposit","wallet","mangrove","118.21686003386706","CCLX","118.21686003386706","0","119.57296861126088","118.21686003386706","117.98042631379933","0.23643372006773414","CCLX","unrestricted","executed","","118.21686003386706","0",""
"e453","145","u00141","active_user","withdraw","mangrove","wallet","1.7755092750498649","receipts","1.7483739415579476","1.7755092750498649","0","1.7518776969518512","1.7483739415579476","0.0035037553939037025","CCLX","unrestricted","executed","","0","1.7483739415579476",""
"e454","145","u00086","active_user","deposit","wallet","forest","43.32433577131342","CCLX","43.32433577131342","0","38.71894743409939","43.32433577131342","43.237687099770795","0.08664867154262684","CCLX","unrestricted","executed","","43.32433577131342","0",""
"e455","146","u00255","rebalancer","withdraw","forest","wallet","173.9430412131562","receipts","193.85337058677663","173.9430412131562","0","194.24185429536738","193.85337058677663","0.3884837085907348","CCLX","unrestricted","executed","","0","193.85337058677663",""
"e456","146","u00096","rebalancer","deposit","wallet","solar","85.10371674742206","CCLX","85.10371674742206","0","71.32598359044641","85.10371674742206","84.93350931392722","0.1702074334948441","CCLX","unrestricted","executed","","85.10371674742206","0",""
"e457","146","u00192","active_user","deposit","wallet","forest","45.93524703438122","CCLX","45.93524703438122","0","41.05290953349322","45.93524703438122","45.843376540312455","0.09187049406876244","CCLX","unrestricted","executed","","45.93524703438122","0",""
"e458","147","u00058","active_user","withdraw","mangrove","wallet","4.1717772977367575","receipts","4.108017638684716","4.1717772977367575","0","4.116250138962641","4.108017638684716","0.008232500277925284","CCLX","unrestricted","executed","","0","4.108017638684716",""
"e460","148","u00085","active_user","deposit","wallet","solar","45.56673311770177","CCLX","45.56673311770177","0","38.189637614414096","45.56673311770177","45.47559965146637","0.09113346623540355","CCLX","unrestricted","executed","","45.56673311770177","0",""
"e461","148","u00143","rebalancer","deposit","wallet","solar","18.510091934978284","CCLX","18.510091934978284","0","15.513344487175345","18.510091934978284","18.47307175110833","0.03702018386995657","CCLX","unrestricted","executed","","18.510091934978284","0",""
"e463","149","u00108","active_user","deposit","wallet","forest","84.30860059506625","CCLX","84.30860059506625","0","75.34718827414326","84.30860059506625","84.13998339387612","0.16861720119013252","CCLX","unrestricted","executed","","84.30860059506625","0",""
"e464","149","u00219","rebalancer","migration","forest","mangrove","114.90140972965077","receipts","128.05317380517954","114.90140972965077","129.51978307240643","128.30979339196347","127.79706745756918","0.512725934394286","CCLX","unrestricted","executed","","0","128.05317380517954","128.05317380517954"
"e465","149","u00041","active_user","deposit","wallet","forest","73.40775900732638","CCLX","73.40775900732638","0","65.60534280794673","73.40775900732638","73.26094348931173","0.14681551801465276","CCLX","unrestricted","executed","","73.40775900732638","0",""
"e466","150","u00041","active_user","migration","mangrove","forest","46.367670014111326","receipts","45.65973001102172","46.367670014111326","40.806382779730484","45.751232475973666","45.56841055099968","0.18282192497399077","CCLX","unrestricted","executed","","0","45.65973001102172","45.65973001102172"
"e467","151","u00050","rebalancer","withdraw","forest","wallet","15.396474043339825","receipts","17.158850473862607","15.396474043339825","0","17.193236947758123","17.158850473862607","0.034386473895516245","CCLX","unrestricted","executed","","0","17.158850473862607",""
"e468","152","u00083","active_user","deposit","wallet","solar","224.19635556908702","CCLX","224.19635556908702","0","187.89812304498628","224.19635556908702","223.74796285794883","0.448392711138174","CCLX","unrestricted","executed","","224.19635556908702","0",""
"e469","152","u00237","long_term","deposit","wallet","solar","30.515281948916652","CCLX","30.515281948916652","0","25.574559731874615","30.515281948916652","30.454251385018818","0.061030563897833304","CCLX","unrestricted","executed","","30.515281948916652","0",""
"e473","153","u00166","long_term","deposit","wallet","mangrove","69.83141553809912","CCLX","69.83141553809912","0","70.63062693178654","69.83141553809912","69.69175270702293","0.13966283107619826","CCLX","unrestricted","executed","","69.83141553809912","0",""
"e474","153","u00048","long_term","deposit","wallet","solar","27.51028041759093","CCLX","27.51028041759093","0","23.056059638038278","27.51028041759093","27.45525985675575","0.055020560835181864","CCLX","unrestricted","executed","","27.51028041759093","0",""
"e475","153","u00111","long_term","migration","forest","solar","13.653657667415322","receipts","15.216516716414597","13.653657667415322","12.752777854911983","15.247010737890378","15.186083682981769","0.060927054908609946","CCLX","unrestricted","executed","","0","15.216516716414597","15.216516716414597"
"e476","153","u00026","rebalancer","migration","forest","solar","9.078450590267618","receipts","10.117598507841118","9.078450590267618","8.479430384002626","10.137874256353825","10.097363310825436","0.04051094552838989","CCLX","unrestricted","executed","","0","10.117598507841118","10.117598507841118"
"e477","154","u00188","active_user","migration","forest","solar","25.36995133668406","receipts","28.273823174474295","25.36995133668406","23.695905305910856","28.330484142759815","28.217275528125345","0.11320861463446821","CCLX","unrestricted","executed","","0","28.273823174474295","28.273823174474295"
"e478","154","u00194","active_user","migration","forest","solar","2.8645561977609315","receipts","3.1924315291708334","2.8645561977609315","2.6755309221334755","3.1988291875459254","3.1860466661124915","0.012782521433433518","CCLX","unrestricted","executed","","0","3.1924315291708334","3.1924315291708334"
"e479","155","u00036","rebalancer","deposit","wallet","forest","41.54131024979896","CCLX","41.54131024979896","0","37.12583489809185","41.54131024979896","41.458227629299365","0.08308262049959793","CCLX","unrestricted","executed","","41.54131024979896","0",""
"e481","155","u00253","active_user","migration","forest","mangrove","4.666789124055954","receipts","5.200965566792525","4.666789124055954","5.260459590703249","5.211388343479484","5.19056363565894","0.02082470782054402","CCLX","unrestricted","executed","","0","5.200965566792525","5.200965566792525"
"e482","155","u00288","long_term","deposit","wallet","forest","87.76326171621164","CCLX","87.76326171621164","0","78.43435241398402","87.76326171621164","87.58773519277922","0.17552652343242328","CCLX","unrestricted","executed","","87.76326171621164","0",""
"e483","156","u00211","active_user","migration","solar","forest","5.661904357670512","receipts","6.728762266535312","5.661904357670512","6.013492501806468","6.742246760055423","6.715304742002241","0.02694201805318147","CCLX","unrestricted","executed","","0","6.728762266535312","6.728762266535312"
"e484","156","u00205","active_user","deposit","wallet","mangrove","77.96358454911615","CCLX","77.96358454911615","0","78.85490850545466","77.96358454911615","77.80765738001791","0.1559271690982323","CCLX","unrestricted","executed","","77.96358454911615","0",""
"e485","157","u00039","active_user","migration","forest","mangrove","1.276932028649821","receipts","1.4231064403387719","1.276932028649821","1.4393674165476114","1.4259583570528775","1.4202602274580944","0.005698129594783299","CCLX","unrestricted","executed","","0","1.4231064403387719","1.4231064403387719"
"e486","157","u00050","rebalancer","migration","forest","mangrove","31.93327029976817","receipts","35.588708344029264","31.93327029976817","35.99525655666366","35.660028400830925","35.517530927341205","0.1424974734897204","CCLX","unrestricted","executed","","0","35.588708344029264","35.588708344029264"
"e487","158","u00234","active_user","deposit","wallet","solar","172.13314592347675","CCLX","172.13314592347675","0","144.26165527990088","172.13314592347675","171.78887963162978","0.3442662918469535","CCLX","unrestricted","executed","","172.13314592347675","0",""
"e488","158","u00187","active_user","withdraw","forest","wallet","18.396353232748712","receipts","20.502149425989483","18.396353232748712","0","20.543235897785053","20.502149425989483","0.04108647179557011","CCLX","unrestricted","executed","","0","20.502149425989483",""
"e489","158","u00107","long_term","deposit","wallet","solar","16.434057746877464","CCLX","16.434057746877464","0","13.773011441342533","16.434057746877464","16.40118963138371","0.03286811549375493","CCLX","unrestricted","executed","","16.434057746877464","0",""
"e490","158","u00180","rebalancer","withdraw","solar","wallet","11.943955522911295","receipts","14.194666298508643","11.943955522911295","0","14.223112523555756","14.194666298508643","0.02844622504711151","CCLX","unrestricted","executed","","0","14.194666298508643",""
"e491","159","u00289","rebalancer","deposit","wallet","forest","115.68364547196468","CCLX","115.68364547196468","0","103.38639943441376","115.68364547196468","115.45227818102074","0.23136729094392935","CCLX","unrestricted","executed","","115.68364547196468","0",""
"e492","160","u00115","rebalancer","migration","mangrove","solar","32.46672324839808","receipts","31.97176489705732","32.46672324839808","26.79479674482718","32.035836570197716","31.907821367263203","0.12801520293451008","CCLX","unrestricted","executed","","0","31.97176489705732","31.97176489705732"
"e494","160","u00101","rebalancer","deposit","wallet","forest","54.72086116053064","CCLX","54.72086116053064","0","48.90359821612947","54.72086116053064","54.61141943820958","0.10944172232106128","CCLX","unrestricted","executed","","54.72086116053064","0",""
"e495","160","u00158","long_term","deposit","wallet","solar","145.27617262703137","CCLX","145.27617262703137","0","121.75199294649065","145.27617262703137","144.9856202817773","0.29055234525406276","CCLX","unrestricted","executed","","145.27617262703137","0",""
"e496","160","u00100","active_user","deposit","wallet","forest","48.68641498805099","CCLX","48.68641498805099","0","43.51044564391486","48.68641498805099","48.58904215807489","0.09737282997610198","CCLX","unrestricted","executed","","48.68641498805099","0",""
"e497","161","u00123","active_user","deposit","wallet","forest","26.493687582627174","CCLX","26.493687582627174","0","23.676994752371684","26.493687582627174","26.44070020746192","0.05298737516525435","CCLX","unrestricted","executed","","26.493687582627174","0",""
"e498","162","u00037","active_user","deposit","wallet","solar","47.21957978224226","CCLX","47.21957978224226","0","39.573225856758654","47.21957978224226","47.125140622677776","0.09443915956448452","CCLX","unrestricted","executed","","47.21957978224226","0",""
"e499","162","u00016","active_user","migration","solar","mangrove","11.122529567839178","receipts","13.218608212889173","11.122529567839178","13.36962702870369","13.24509840970859","13.192170996463394","0.05292741324519552","CCLX","unrestricted","executed","","0","13.218608212889173","13.218608212889173"
"e500","162","u00260","long_term","deposit","wallet","solar","85.75300818571509","CCLX","85.75300818571509","0","71.86664958298206","85.75300818571509","85.58150216934366","0.17150601637143018","CCLX","unrestricted","executed","","85.75300818571509","0",""
"e501","163","u00299","whale","withdraw","forest","wallet","551.0692886291791","receipts","614.1448542005392","551.0692886291791","0","615.3756054113619","614.1448542005392","1.2307512108227239","CCLX","unrestricted","executed","","0","614.1448542005392",""
"e502","163","u00130","rebalancer","deposit","wallet","forest","61.931038021985295","CCLX","61.931038021985295","0","55.3498438927345","61.931038021985295","61.807175945941324","0.12386207604397059","CCLX","unrestricted","executed","","61.931038021985295","0",""
"e503","163","u00050","rebalancer","withdraw","forest","wallet","24.43483374412028","receipts","27.230972482689655","24.43483374412028","0","27.285543569829315","27.230972482689655","0.05457108713965863","CCLX","unrestricted","executed","","0","27.230972482689655",""
"e504","163","u00072","long_term","migration","solar","mangrove","3.409150347033206","receipts","4.05163394552283","3.409150347033206","4.097917263163254","4.059753452427685","4.043530677631784","0.01622277479590103","CCLX","unrestricted","executed","","0","4.05163394552283","4.05163394552283"
"e505","164","u00088","rebalancer","deposit","wallet","forest","519.1273115410175","CCLX","519.1273115410175","0","463.94974626158364","519.1273115410175","518.0890569179355","1.038254623082035","CCLX","unrestricted","executed","","519.1273115410175","0",""
"e508","166","u00025","whale","withdraw","mangrove","wallet","122.09543708374564","receipts","120.23298702673009","122.09543708374564","0","120.47393489652313","120.23298702673009","0.24094786979304628","CCLX","unrestricted","executed","","0","120.23298702673009",""
"e509","166","u00220","active_user","migration","solar","forest","10.176040820952934","receipts","12.09379739899747","10.176040820952934","10.808083076961339","12.11803346592933","12.069609804199475","0.0484236617298536","CCLX","unrestricted","executed","","0","12.09379739899747","12.09379739899747"
"e511","166","u00123","active_user","deposit","wallet","solar","13.381316733496746","CCLX","13.381316733496746","0","11.214400695171207","13.381316733496746","13.354554100029752","0.026762633466993493","CCLX","unrestricted","executed","","13.381316733496746","0",""
"e512","167","u00140","whale","deposit","wallet","forest","1760.0526208040128","CCLX","1760.0526208040128","0","1572.8042972227558","1760.0526208040128","1756.5325155624048","3.5201052416080256","CCLX","unrestricted","executed","","1760.0526208040128","0",""
"e513","167","u00058","active_user","migration","forest","mangrove","12.186110129865398","receipts","13.583558497847058","12.186110129865398","13.738964902702719","13.610780057962984","13.556391380851364","0.054388677111620085","CCLX","unrestricted","executed","","0","13.583558497847058","13.583558497847058"
"e514","167","u00206","long_term","deposit","wallet","solar","62.27380792379888","CCLX","62.27380792379888","0","52.18932945560664","62.27380792379888","62.14926030795128","0.12454761584759776","CCLX","unrestricted","executed","","62.27380792379888","0",""
"e515","167","u00064","active_user","migration","forest","solar","3.3557116350438565","receipts","3.7405264479890468","3.3557116350438565","3.1347882985137403","3.7480224929749966","3.7330453950930687","0.014977097881928088","CCLX","unrestricted","executed","","0","3.7405264479890468","3.7405264479890468"
"e516","167","u00211","active_user","deposit","wallet","solar","65.95213982766361","CCLX","65.95213982766361","0","55.27178953029215","65.95213982766361","65.82023554800828","0.13190427965532722","CCLX","unrestricted","executed","","65.95213982766361","0",""
"e517","168","u00123","active_user","migration","forest","mangrove","2.139439285240617","receipts","2.3847778769545256","2.139439285240617","2.412058617454022","2.3895569909363985","2.3800083212006165","0.009548669735781848","CCLX","unrestricted","executed","","0","2.3847778769545256","2.3847778769545256"
"e518","168","u00253","active_user","migration","forest","mangrove","5.62418490126652","receipts","6.269131461879704","5.62418490126652","6.34084316692315","6.28169485158287","6.256593198955945","0.02510165262692515","CCLX","unrestricted","executed","","0","6.269131461879704","6.269131461879704"
"e520","168","u00022","active_user","migration","mangrove","solar","17.640399882258045","receipts","17.371187208988704","17.640399882258045","14.558046998921782","17.40599920740351","17.336444834570727","0.06955437283278443","CCLX","unrestricted","executed","","0","17.371187208988704","17.371187208988704"
"e521","169","u00101","rebalancer","deposit","wallet","mangrove","46.28322149167853","CCLX","46.28322149167853","0","46.812585098901764","46.28322149167853","46.19065504869518","0.09256644298335706","CCLX","unrestricted","executed","","46.28322149167853","0",""
"e523","169","u00039","active_user","deposit","wallet","solar","17.651226462024137","CCLX","17.651226462024137","0","14.792721302248538","17.651226462024137","17.615924009100087","0.03530245292404827","CCLX","unrestricted","executed","","17.651226462024137","0",""
"e524","170","u00227","rebalancer","deposit","wallet","mangrove","39.17641769853173","CCLX","39.17641769853173","0","39.624237017240375","39.17641769853173","39.09806486313467","0.07835283539706346","CCLX","unrestricted","executed","","39.17641769853173","0",""
"e525","170","u00224","restricted_user","deposit","wallet","forest","44.052453081102804","CCLX","44.052453081102804","0","39.362493864959106","44.052453081102804","43.964348174940596","0.0881049061622056","CCLX","unrestricted","executed","","44.052453081102804","0",""
"e526","170","u00282","rebalancer","deposit","wallet","mangrove","135.24021190239134","CCLX","135.24021190239134","0","136.7842868771404","135.24021190239134","134.96973147858657","0.27048042380478265","CCLX","unrestricted","executed","","135.24021190239134","0",""
"e528","171","u00120","long_term","withdraw","forest","wallet","9.682761381597603","receipts","10.793157031861133","9.682761381597603","0","10.814786605071276","10.793157031861133","0.021629573210142552","CCLX","unrestricted","executed","","0","10.793157031861133",""
"e529","171","u00070","rebalancer","migration","solar","forest","26.272071037699845","receipts","31.223532560836524","26.272071037699845","27.89930777158588","31.28610477037728","31.16108549571485","0.1250192746624276","CCLX","unrestricted","executed","","0","31.223532560836524","31.223532560836524"
"e530","171","u00243","restricted_user","deposit","wallet","mangrove","180.2083705857181","CCLX","180.2083705857181","0","182.2614396258723","180.2083705857181","179.84795384454665","0.3604167411714362","CCLX","unrestricted","executed","","180.2083705857181","0",""
"e531","171","u00130","rebalancer","withdraw","forest","wallet","19.298412972446858","receipts","21.511539274736773","19.298412972446858","0","21.554648571880534","21.511539274736773","0.04310929714376107","CCLX","unrestricted","executed","","0","21.511539274736773",""
"e532","172","u00255","rebalancer","deposit","wallet","mangrove","999.4120625332548","CCLX","999.4120625332548","0","1010.7064709388651","999.4120625332548","997.4132384081882","1.9988241250665097","CCLX","unrestricted","executed","","999.4120625332548","0",""
"e533","172","u00202","active_user","deposit","wallet","forest","36.1531437788288","CCLX","36.1531437788288","0","32.3040486369282","36.1531437788288","36.08083749127114","0.0723062875576576","CCLX","unrestricted","executed","","36.1531437788288","0",""
"e535","172","u00254","rebalancer","migration","forest","solar","16.74487815461316","receipts","18.665195802847855","16.74487815461316","15.642496299464256","18.70260100485757","18.62786541124216","0.07473559361541085","CCLX","unrestricted","executed","","0","18.665195802847855","18.665195802847855"
"e536","173","u00005","active_user","withdraw","solar","wallet","3.3639591399341056","receipts","3.997960169233382","3.3639591399341056","0","4.005972113460302","3.997960169233382","0.008011944226920606","CCLX","unrestricted","executed","","0","3.997960169233382",""
"e537","173","u00019","active_user","deposit","wallet","solar","61.26325870637606","CCLX","61.26325870637606","0","51.341993308160454","61.26325870637606","61.140732188963305","0.12252651741275211","CCLX","unrestricted","executed","","61.26325870637606","0",""
"e538","173","u00190","long_term","deposit","wallet","mangrove","46.74461272707578","CCLX","46.74461272707578","0","47.269075356889516","46.74461272707578","46.65112350162163","0.09348922545415157","CCLX","unrestricted","executed","","46.74461272707578","0",""
"e540","174","u00035","active_user","deposit","wallet","forest","52.24897207358207","CCLX","52.24897207358207","0","46.68609789176844","52.24897207358207","52.144474129434904","0.10449794414716414","CCLX","unrestricted","executed","","52.24897207358207","0",""
"e541","174","u00116","whale","deposit","wallet","solar","825.4163885733972","CCLX","825.4163885733972","0","691.7272421387024","825.4163885733972","823.7655557962504","1.6508327771467943","CCLX","unrestricted","executed","","825.4163885733972","0",""
"e542","174","u00171","rebalancer","withdraw","solar","wallet","24.73095980947284","receipts","29.393411289121957","24.73095980947284","0","29.452315920963883","29.393411289121957","0.05890463184192777","CCLX","unrestricted","executed","","0","29.393411289121957",""
"e543","174","u00136","long_term","withdraw","forest","wallet","35.72997686291683","receipts","39.82761016194988","35.72997686291683","0","39.90742501197383","39.82761016194988","0.07981485002394766","CCLX","unrestricted","executed","","0","39.82761016194988",""
"e544","174","u00118","long_term","deposit","wallet","mangrove","28.072515844923522","CCLX","28.072515844923522","0","28.387319101253524","28.072515844923522","28.016370813233674","0.056145031689847046","CCLX","unrestricted","executed","","28.072515844923522","0",""
"e546","175","u00150","long_term","deposit","wallet","solar","84.31993595543946","CCLX","84.31993595543946","0","70.66130610276014","84.31993595543946","84.15129608352858","0.16863987191087892","CCLX","unrestricted","executed","","84.31993595543946","0",""
"e547","175","u00123","active_user","deposit","wallet","forest","17.947020790288587","CCLX","17.947020790288587","0","16.036234389292076","17.947020790288587","17.91112674870801","0.03589404158057717","CCLX","unrestricted","executed","","17.947020790288587","0",""
"e548","175","u00027","long_term","deposit","wallet","forest","26.96587927622565","CCLX","26.96587927622565","0","24.094819602556527","26.96587927622565","26.911947517673198","0.0539317585524513","CCLX","unrestricted","executed","","26.96587927622565","0",""
"e549","176","u00103","rebalancer","deposit","wallet","solar","131.0548861490702","CCLX","131.0548861490702","0","109.82519357278943","131.0548861490702","130.79277637677205","0.2621097722981404","CCLX","unrestricted","executed","","131.0548861490702","0",""
"e550","177","u00212","long_term","withdraw","forest","wallet","6.087583157127327","receipts","6.785741576441564","6.087583157127327","0","6.799340256955475","6.785741576441564","0.013598680513910949","CCLX","unrestricted","executed","","0","6.785741576441564",""
"e551","177","u00236","active_user","withdraw","solar","wallet","29.72147762698799","receipts","35.32513970114291","29.72147762698799","0","35.39593156427145","35.32513970114291","0.0707918631285429","CCLX","unrestricted","executed","","0","35.32513970114291",""
"e553","178","u00075","rebalancer","deposit","wallet","mangrove","74.88165174770043","CCLX","74.88165174770043","0","75.72077036136761","74.88165174770043","74.73188844420503","0.14976330349540087","CCLX","unrestricted","executed","","74.88165174770043","0",""
"e554","178","u00016","active_user","withdraw","forest","wallet","10.653673195376467","receipts","11.875485930000897","10.653673195376467","0","11.899284498998895","11.875485930000897","0.02379856899799779","CCLX","unrestricted","executed","","0","11.875485930000897",""
"e558","178","u00286","active_user","deposit","wallet","solar","15.303781072675294","CCLX","15.303781072675294","0","12.824681322090328","15.303781072675294","15.273173510529944","0.030607562145350587","CCLX","unrestricted","executed","","15.303781072675294","0",""
"e559","178","u00254","rebalancer","deposit","wallet","mangrove","65.25107217800755","CCLX","65.25107217800755","0","65.98156067309901","65.25107217800755","65.12057003365153","0.1305021443560151","CCLX","unrestricted","executed","","65.25107217800755","0",""
"e560","179","u00268","restricted_user","deposit","wallet","solar","57.825447048904266","CCLX","57.825447048904266","0","48.45805103657767","57.825447048904266","57.709796154806455","0.11565089409780853","CCLX","restricted","executed","","57.825447048904266","0",""
"e561","179","u00023","active_user","migration","mangrove","solar","10.9717027490273","receipts","10.806921565682627","10.9717027490273","9.05624377867207","10.828578723128885","10.785307722551261","0.04327100057762302","CCLX","unrestricted","executed","","0","10.806921565682627","10.806921565682627"
"e562","180","u00166","long_term","deposit","wallet","solar","73.30488289408665","CCLX","73.30488289408665","0","61.429641554132104","73.30488289408665","73.15827312829848","0.1466097657881733","CCLX","unrestricted","executed","","73.30488289408665","0",""
"e563","180","u00098","whale","deposit","wallet","solar","651.7678353028684","CCLX","651.7678353028684","0","546.1716308072209","651.7678353028684","650.4642996322627","1.3035356706057368","CCLX","unrestricted","executed","","651.7678353028684","0",""
"e564","180","u00257","active_user","migration","solar","forest","6.881311616234786","receipts","8.1790706550451","6.881311616234786","7.308245058404282","8.195461578201503","8.16271251373501","0.032749064466493207","CCLX","unrestricted","executed","","0","8.1790706550451","8.1790706550451"
"e565","180","u00281","active_user","migration","forest","mangrove","0.9201979851295381","receipts","1.0257307323315181","0.9201979851295381","1.0372102779801935","1.0277863049414009","1.0236792708668552","0.004107034074545838","CCLX","unrestricted","executed","","0","1.0257307323315181","1.0257307323315181"
